date,series_id,value,series_name
2019-02-01,PALUMUSDM,2179.2386,Aluminum Price
2019-03-01,PALUMUSDM,2133.0702,Aluminum Price
2019-04-01,PALUMUSDM,2084.8772,Aluminum Price
2019-05-01,PALUMUSDM,2257.6399,Aluminum Price
2019-06-01,PALUMUSDM,2193.5312,Aluminum Price
2019-07-01,PALUMUSDM,2264.7811,Aluminum Price
2019-08-01,PALUMUSDM,1992.9178,Aluminum Price
2019-09-01,PALUMUSDM,2010.4913,Aluminum Price
2019-10-01,PALUMUSDM,1973.7498,Aluminum Price
2019-11-01,PALUMUSDM,1977.1471,Aluminum Price
2019-12-01,PALUMUSDM,1829.3589,Aluminum Price
2020-01-01,PALUMUSDM,2239.4348,Aluminum Price
2020-02-01,PALUMUSDM,2286.2111,Aluminum Price
2020-03-01,PALUMUSDM,1846.9867,Aluminum Price
2020-04-01,PALUMUSDM,2089.6737,Aluminum Price
2020-05-01,PALUMUSDM,1727.6928,Aluminum Price
2020-06-01,PALUMUSDM,1871.8969,Aluminum Price
2020-07-01,PALUMUSDM,1805.212,Aluminum Price
2020-08-01,PALUMUSDM,1926.777,Aluminum Price
2020-09-01,PALUMUSDM,1638.5432,Aluminum Price
2020-10-01,PALUMUSDM,1711.6797,Aluminum Price
2020-11-01,PALUMUSDM,2042.2618,Aluminum Price
2020-12-01,PALUMUSDM,1990.5458,Aluminum Price
2021-01-01,PALUMUSDM,2088.3563,Aluminum Price
2021-02-01,PALUMUSDM,2096.4566,Aluminum Price
2021-03-01,PALUMUSDM,2231.2491,Aluminum Price
2021-04-01,PALUMUSDM,2171.848,Aluminum Price
2021-05-01,PALUMUSDM,2085.4274,Aluminum Price
2021-06-01,PALUMUSDM,2131.5343,Aluminum Price
2021-07-01,PALUMUSDM,2383.7157,Aluminum Price
2021-08-01,PALUMUSDM,2199.7443,Aluminum Price
2021-09-01,PALUMUSDM,1965.3542,Aluminum Price
2021-10-01,PALUMUSDM,2062.1761,Aluminum Price
2021-11-01,PALUMUSDM,2092.5397,Aluminum Price
2021-12-01,PALUMUSDM,2086.5898,Aluminum Price
2022-01-01,PALUMUSDM,2338.5659,Aluminum Price
2022-02-01,PALUMUSDM,3361.806,Aluminum Price
2022-03-01,PALUMUSDM,3504.1811,Aluminum Price
2022-04-01,PALUMUSDM,3584.3251,Aluminum Price
2022-05-01,PALUMUSDM,3374.2582,Aluminum Price
2022-06-01,PALUMUSDM,3403.3167,Aluminum Price
2022-07-01,PALUMUSDM,2662.5165,Aluminum Price
2022-08-01,PALUMUSDM,2665.4706,Aluminum Price
2022-09-01,PALUMUSDM,2644.2456,Aluminum Price
2022-10-01,PALUMUSDM,2724.726,Aluminum Price
2022-11-01,PALUMUSDM,3141.7227,Aluminum Price
2022-12-01,PALUMUSDM,2875.3686,Aluminum Price
2023-01-01,PALUMUSDM,2428.2548,Aluminum Price
2023-02-01,PALUMUSDM,2572.6131,Aluminum Price
2023-03-01,PALUMUSDM,2327.4812,Aluminum Price
2023-04-01,PALUMUSDM,2340.4551,Aluminum Price
2023-05-01,PALUMUSDM,2219.1966,Aluminum Price
2023-06-01,PALUMUSDM,2329.4855,Aluminum Price
2023-07-01,PALUMUSDM,2231.2151,Aluminum Price
2023-08-01,PALUMUSDM,2452.8025,Aluminum Price
2023-09-01,PALUMUSDM,2127.3609,Aluminum Price
2023-10-01,PALUMUSDM,2618.6265,Aluminum Price
2023-11-01,PALUMUSDM,2553.6349,Aluminum Price
2023-12-01,PALUMUSDM,2787.8489,Aluminum Price
2024-01-01,PALUMUSDM,2232.7987,Aluminum Price
2024-02-01,PALUMUSDM,2188.6457,Aluminum Price
2024-03-01,PALUMUSDM,2646.4237,Aluminum Price
2024-04-01,PALUMUSDM,2556.9687,Aluminum Price
2024-05-01,PALUMUSDM,2310.0497,Aluminum Price
2024-06-01,PALUMUSDM,2377.608,Aluminum Price
2024-07-01,PALUMUSDM,2160.37,Aluminum Price
2024-08-01,PALUMUSDM,2334.0508,Aluminum Price
2024-09-01,PALUMUSDM,2221.5599,Aluminum Price
2024-10-01,PALUMUSDM,2274.2326,Aluminum Price
2024-11-01,PALUMUSDM,2086.7391,Aluminum Price
2024-12-01,PALUMUSDM,2380.5531,Aluminum Price
2018-01-01,PNICKUSDM,15876.264,Nickel Price
2018-02-01,PNICKUSDM,16695.5079,Nickel Price
2018-03-01,PNICKUSDM,15364.4732,Nickel Price
2018-04-01,PNICKUSDM,16690.3895,Nickel Price
2018-05-01,PNICKUSDM,14873.7273,Nickel Price
2018-06-01,PNICKUSDM,14795.9752,Nickel Price
2018-07-01,PNICKUSDM,13212.1678,Nickel Price
2018-08-01,PNICKUSDM,14373.7271,Nickel Price
2018-09-01,PNICKUSDM,13570.7439,Nickel Price
2018-10-01,PNICKUSDM,14102.7215,Nickel Price
2018-11-01,PNICKUSDM,15180.5676,Nickel Price
2018-12-01,PNICKUSDM,14280.2355,Nickel Price
2019-01-01,PNICKUSDM,17138.3834,Nickel Price
2019-02-01,PNICKUSDM,17255.6256,Nickel Price
2019-03-01,PNICKUSDM,17544.7186,Nickel Price
2019-04-01,PNICKUSDM,16646.0346,Nickel Price
2019-05-01,PNICKUSDM,17953.8764,Nickel Price
2019-06-01,PNICKUSDM,15384.7753,Nickel Price
2019-07-01,PNICKUSDM,16196.9025,Nickel Price
2019-08-01,PNICKUSDM,15777.1061,Nickel Price
2019-09-01,PNICKUSDM,15580.8671,Nickel Price
2019-10-01,PNICKUSDM,13705.3799,Nickel Price
2019-11-01,PNICKUSDM,15100.5616,Nickel Price
2019-12-01,PNICKUSDM,17272.2397,Nickel Price
2020-01-01,PNICKUSDM,17237.5817,Nickel Price
2020-02-01,PNICKUSDM,15045.5632,Nickel Price
2020-03-01,PNICKUSDM,14924.7734,Nickel Price
2020-04-01,PNICKUSDM,15346.1067,Nickel Price
2020-05-01,PNICKUSDM,15460.7977,Nickel Price
2020-06-01,PNICKUSDM,13581.5058,Nickel Price
2020-07-01,PNICKUSDM,15910.8571,Nickel Price
2020-08-01,PNICKUSDM,13375.8963,Nickel Price
2020-09-01,PNICKUSDM,13572.1073,Nickel Price
2020-10-01,PNICKUSDM,14489.976,Nickel Price
2020-11-01,PNICKUSDM,15988.2127,Nickel Price
2020-12-01,PNICKUSDM,15226.9466,Nickel Price
2021-01-01,PNICKUSDM,15722.2206,Nickel Price
2021-02-01,PNICKUSDM,17318.9315,Nickel Price
2021-03-01,PNICKUSDM,15491.3893,Nickel Price
2021-04-01,PNICKUSDM,15221.3795,Nickel Price
2021-05-01,PNICKUSDM,17155.3684,Nickel Price
2021-06-01,PNICKUSDM,15830.7848,Nickel Price
2021-07-01,PNICKUSDM,15720.28,Nickel Price
2021-08-01,PNICKUSDM,15989.6874,Nickel Price
2021-09-01,PNICKUSDM,15871.9775,Nickel Price
2021-10-01,PNICKUSDM,15913.3988,Nickel Price
2021-11-01,PNICKUSDM,15598.5189,Nickel Price
2021-12-01,PNICKUSDM,16703.0267,Nickel Price
2022-01-01,PNICKUSDM,15274.2573,Nickel Price
2022-02-01,PNICKUSDM,31889.7547,Nickel Price
2022-03-01,PNICKUSDM,30803.375,Nickel Price
2022-04-01,PNICKUSDM,31306.6147,Nickel Price
2022-05-01,PNICKUSDM,31746.9608,Nickel Price
2022-06-01,PNICKUSDM,28438.4161,Nickel Price
2022-07-01,PNICKUSDM,22147.7866,Nickel Price
2022-08-01,PNICKUSDM,23093.3645,Nickel Price
2022-09-01,PNICKUSDM,22245.1938,Nickel Price
2022-10-01,PNICKUSDM,23712.4169,Nickel Price
2022-11-01,PNICKUSDM,24386.3235,Nickel Price
2022-12-01,PNICKUSDM,24197.2632,Nickel Price
2023-01-01,PNICKUSDM,17791.1269,Nickel Price
2023-02-01,PNICKUSDM,16774.5679,Nickel Price
2023-03-01,PNICKUSDM,17673.399,Nickel Price
2023-04-01,PNICKUSDM,17136.7227,Nickel Price
2023-05-01,PNICKUSDM,18167.0096,Nickel Price
2023-06-01,PNICKUSDM,17142.8981,Nickel Price
2023-07-01,PNICKUSDM,15823.8657,Nickel Price
2023-08-01,PNICKUSDM,17639.0389,Nickel Price
2023-09-01,PNICKUSDM,16955.1413,Nickel Price
2023-10-01,PNICKUSDM,20456.2948,Nickel Price
2023-11-01,PNICKUSDM,22213.6878,Nickel Price
2023-12-01,PNICKUSDM,23726.6984,Nickel Price
2024-01-01,PNICKUSDM,17995.2785,Nickel Price
2024-02-01,PNICKUSDM,20756.6381,Nickel Price
2024-03-01,PNICKUSDM,18337.1999,Nickel Price
2024-04-01,PNICKUSDM,16710.1645,Nickel Price
2024-05-01,PNICKUSDM,18922.1313,Nickel Price
2024-06-01,PNICKUSDM,17332.641,Nickel Price
2024-07-01,PNICKUSDM,17856.6142,Nickel Price
2024-08-01,PNICKUSDM,15473.0182,Nickel Price
2024-09-01,PNICKUSDM,16929.2725,Nickel Price
2024-10-01,PNICKUSDM,17466.419,Nickel Price
2024-11-01,PNICKUSDM,17794.4247,Nickel Price
2024-12-01,PNICKUSDM,19008.6767,Nickel Price
2018-01-01,CPIAUCSL,259.7238,US CPI
2018-02-01,CPIAUCSL,261.1684,US CPI
2018-03-01,CPIAUCSL,261.6976,US CPI
2018-04-01,CPIAUCSL,262.4668,US CPI
2018-05-01,CPIAUCSL,263.3981,US CPI
2018-06-01,CPIAUCSL,264.2659,US CPI
2018-07-01,CPIAUCSL,265.3962,US CPI
2018-08-01,CPIAUCSL,266.3423,US CPI
2018-09-01,CPIAUCSL,266.9516,US CPI
2018-10-01,CPIAUCSL,266.842,US CPI
2018-11-01,CPIAUCSL,267.3023,US CPI
2018-12-01,CPIAUCSL,268.6664,US CPI
2019-01-01,CPIAUCSL,269.5198,US CPI
2019-02-01,CPIAUCSL,270.8945,US CPI
2019-03-01,CPIAUCSL,271.8943,US CPI
2019-04-01,CPIAUCSL,272.0541,US CPI
2019-05-01,CPIAUCSL,272.1048,US CPI
2019-06-01,CPIAUCSL,273.8861,US CPI
2019-07-01,CPIAUCSL,273.8221,US CPI
2019-08-01,CPIAUCSL,275.3708,US CPI
2019-09-01,CPIAUCSL,275.6907,US CPI
2019-10-01,CPIAUCSL,276.5504,US CPI
2019-11-01,CPIAUCSL,278.4356,US CPI
2019-12-01,CPIAUCSL,278.7617,US CPI
2020-01-01,CPIAUCSL,279.3457,US CPI
2020-02-01,CPIAUCSL,280.1962,US CPI
2020-03-01,CPIAUCSL,280.3969,US CPI
2020-04-01,CPIAUCSL,281.4189,US CPI
2020-05-01,CPIAUCSL,283.2745,US CPI
2020-06-01,CPIAUCSL,282.8329,US CPI
2020-07-01,CPIAUCSL,284.1095,US CPI
2020-08-01,CPIAUCSL,283.8892,US CPI
2020-09-01,CPIAUCSL,285.1268,US CPI
2020-10-01,CPIAUCSL,285.6156,US CPI
2020-11-01,CPIAUCSL,287.4584,US CPI
2020-12-01,CPIAUCSL,287.6999,US CPI
2021-01-01,CPIAUCSL,288.0874,US CPI
2021-02-01,CPIAUCSL,290.1429,US CPI
2021-03-01,CPIAUCSL,289.8172,US CPI
2021-04-01,CPIAUCSL,290.7399,US CPI
2021-05-01,CPIAUCSL,291.6346,US CPI
2021-06-01,CPIAUCSL,292.2373,US CPI
2021-07-01,CPIAUCSL,293.3787,US CPI
2021-08-01,CPIAUCSL,293.8963,US CPI
2021-09-01,CPIAUCSL,295.4784,US CPI
2021-10-01,CPIAUCSL,296.1486,US CPI
2021-11-01,CPIAUCSL,296.8218,US CPI
2021-12-01,CPIAUCSL,297.9447,US CPI
2022-01-01,CPIAUCSL,299.0719,US CPI
2022-02-01,CPIAUCSL,299.3747,US CPI
2022-03-01,CPIAUCSL,299.6243,US CPI
2022-04-01,CPIAUCSL,299.8259,US CPI
2022-05-01,CPIAUCSL,301.3663,US CPI
2022-06-01,CPIAUCSL,302.6002,US CPI
2022-07-01,CPIAUCSL,302.9842,US CPI
2022-08-01,CPIAUCSL,303.4226,US CPI
2022-09-01,CPIAUCSL,304.687,US CPI
2022-10-01,CPIAUCSL,307.0899,US CPI
2022-11-01,CPIAUCSL,307.1154,US CPI
2022-12-01,CPIAUCSL,306.3283,US CPI
2023-01-01,CPIAUCSL,308.3995,US CPI
2023-02-01,CPIAUCSL,308.9522,US CPI
2023-03-01,CPIAUCSL,308.9032,US CPI
2023-04-01,CPIAUCSL,310.7576,US CPI
2023-05-01,CPIAUCSL,311.4012,US CPI
2023-06-01,CPIAUCSL,311.9889,US CPI
2023-07-01,CPIAUCSL,313.0055,US CPI
2023-08-01,CPIAUCSL,313.6187,US CPI
2023-09-01,CPIAUCSL,314.3375,US CPI
2023-10-01,CPIAUCSL,315.4426,US CPI
2023-11-01,CPIAUCSL,315.9447,US CPI
2023-12-01,CPIAUCSL,316.3999,US CPI
2024-01-01,CPIAUCSL,317.9266,US CPI
2024-02-01,CPIAUCSL,318.4323,US CPI
2024-03-01,CPIAUCSL,318.5262,US CPI
2024-04-01,CPIAUCSL,319.9079,US CPI
2024-05-01,CPIAUCSL,320.5816,US CPI
2024-06-01,CPIAUCSL,322.2193,US CPI
2024-07-01,CPIAUCSL,321.3769,US CPI
2024-08-01,CPIAUCSL,323.4076,US CPI
2024-09-01,CPIAUCSL,323.6359,US CPI
2024-10-01,CPIAUCSL,325.1317,US CPI
2024-11-01,CPIAUCSL,326.1548,US CPI
2024-12-01,CPIAUCSL,326.9229,US CPI
2018-01-01,UNRATE,3.6706,US Unemployment Rate
2018-02-01,UNRATE,3.9822,US Unemployment Rate
2018-03-01,UNRATE,3.5561,US Unemployment Rate
2018-04-01,UNRATE,3.5656,US Unemployment Rate
2018-05-01,UNRATE,3.6893,US Unemployment Rate
2018-06-01,UNRATE,3.747,US Unemployment Rate
2018-07-01,UNRATE,3.8612,US Unemployment Rate
2018-08-01,UNRATE,3.8234,US Unemployment Rate
2018-09-01,UNRATE,3.5295,US Unemployment Rate
2018-10-01,UNRATE,3.7365,US Unemployment Rate
2018-11-01,UNRATE,3.6353,US Unemployment Rate
2018-12-01,UNRATE,3.8541,US Unemployment Rate
2019-01-01,UNRATE,3.3886,US Unemployment Rate
2019-02-01,UNRATE,3.9521,US Unemployment Rate
2019-03-01,UNRATE,3.8257,US Unemployment Rate
2019-04-01,UNRATE,3.7112,US Unemployment Rate
2019-05-01,UNRATE,3.8281,US Unemployment Rate
2019-06-01,UNRATE,3.6515,US Unemployment Rate
2019-07-01,UNRATE,3.5929,US Unemployment Rate
2019-08-01,UNRATE,3.9051,US Unemployment Rate
2019-09-01,UNRATE,3.8685,US Unemployment Rate
2019-10-01,UNRATE,3.7989,US Unemployment Rate
2019-11-01,UNRATE,3.8179,US Unemployment Rate
2019-12-01,UNRATE,3.846,US Unemployment Rate
2020-01-01,UNRATE,3.8813,US Unemployment Rate
2020-02-01,UNRATE,3.5566,US Unemployment Rate
2020-03-01,UNRATE,3.4622,US Unemployment Rate
2020-04-01,UNRATE,3.8224,US Unemployment Rate
2020-05-01,UNRATE,3.634,US Unemployment Rate
2020-06-01,UNRATE,3.7237,US Unemployment Rate
2020-07-01,UNRATE,3.6092,US Unemployment Rate
2020-08-01,UNRATE,3.6626,US Unemployment Rate
2020-09-01,UNRATE,3.7327,US Unemployment Rate
2020-10-01,UNRATE,3.6078,US Unemployment Rate
2020-11-01,UNRATE,3.8419,US Unemployment Rate
2020-12-01,UNRATE,3.8158,US Unemployment Rate
2021-01-01,UNRATE,3.5254,US Unemployment Rate
2021-02-01,UNRATE,3.6844,US Unemployment Rate
2021-03-01,UNRATE,3.9886,US Unemployment Rate
2021-04-01,UNRATE,3.7262,US Unemployment Rate
2021-05-01,UNRATE,3.8685,US Unemployment Rate
2021-06-01,UNRATE,3.4765,US Unemployment Rate
2021-07-01,UNRATE,3.7144,US Unemployment Rate
2021-08-01,UNRATE,3.599,US Unemployment Rate
2021-09-01,UNRATE,3.7077,US Unemployment Rate
2021-10-01,UNRATE,3.3203,US Unemployment Rate
2021-11-01,UNRATE,3.7807,US Unemployment Rate
2021-12-01,UNRATE,3.743,US Unemployment Rate
2022-01-01,UNRATE,3.6029,US Unemployment Rate
2022-02-01,UNRATE,3.8674,US Unemployment Rate
2022-03-01,UNRATE,3.6359,US Unemployment Rate
2022-04-01,UNRATE,3.7593,US Unemployment Rate
2022-05-01,UNRATE,3.7998,US Unemployment Rate
2022-06-01,UNRATE,3.597,US Unemployment Rate
2022-07-01,UNRATE,3.6267,US Unemployment Rate
2022-08-01,UNRATE,3.6195,US Unemployment Rate
2022-09-01,UNRATE,3.6294,US Unemployment Rate
2022-10-01,UNRATE,3.6335,US Unemployment Rate
2022-11-01,UNRATE,3.6894,US Unemployment Rate
2022-12-01,UNRATE,3.7068,US Unemployment Rate
2023-01-01,UNRATE,3.6416,US Unemployment Rate
2023-02-01,UNRATE,3.6523,US Unemployment Rate
2023-03-01,UNRATE,3.6624,US Unemployment Rate
2023-04-01,UNRATE,3.7397,US Unemployment Rate
2023-05-01,UNRATE,3.4869,US Unemployment Rate
2023-06-01,UNRATE,3.7893,US Unemployment Rate
2023-07-01,UNRATE,3.8052,US Unemployment Rate
2023-08-01,UNRATE,3.7363,US Unemployment Rate
2023-09-01,UNRATE,3.6421,US Unemployment Rate
2023-10-01,UNRATE,3.7983,US Unemployment Rate
2023-11-01,UNRATE,3.6851,US Unemployment Rate
2023-12-01,UNRATE,3.6646,US Unemployment Rate
2024-01-01,UNRATE,3.8701,US Unemployment Rate
2024-02-01,UNRATE,3.5673,US Unemployment Rate
2024-03-01,UNRATE,3.7946,US Unemployment Rate
2024-04-01,UNRATE,3.6741,US Unemployment Rate
2024-05-01,UNRATE,3.81,US Unemployment Rate
2024-06-01,UNRATE,3.7861,US Unemployment Rate
2024-07-01,UNRATE,3.9334,US Unemployment Rate
2024-08-01,UNRATE,3.865,US Unemployment Rate
2024-09-01,UNRATE,3.627,US Unemployment Rate
2024-10-01,UNRATE,3.6137,US Unemployment Rate
2024-11-01,UNRATE,3.8049,US Unemployment Rate
2024-12-01,UNRATE,3.9098,US Unemployment Rate
2018-01-01,MRTSSM44X72USS,569589.516,US Retail Sales
2018-02-01,MRTSSM44X72USS,568245.5932,US Retail Sales
2018-03-01,MRTSSM44X72USS,575249.7141,US Retail Sales
2018-04-01,MRTSSM44X72USS,579058.1491,US Retail Sales
2018-05-01,MRTSSM44X72USS,562715.1009,US Retail Sales
2018-06-01,MRTSSM44X72USS,560226.3933,US Retail Sales
2018-07-01,MRTSSM44X72USS,542681.3853,US Retail Sales
2018-08-01,MRTSSM44X72USS,550635.4186,US Retail Sales
2018-09-01,MRTSSM44X72USS,534525.9568,US Retail Sales
2018-10-01,MRTSSM44X72USS,548687.7204,US Retail Sales
2018-11-01,MRTSSM44X72USS,548400.6185,US Retail Sales
2018-12-01,MRTSSM44X72USS,568777.7062,US Retail Sales
2019-01-01,MRTSSM44X72USS,566653.1951,US Retail Sales
2019-02-01,MRTSSM44X72USS,592992.0539,US Retail Sales
2019-03-01,MRTSSM44X72USS,597887.9903,US Retail Sales
2019-04-01,MRTSSM44X72USS,580616.8206,US Retail Sales
2019-05-01,MRTSSM44X72USS,570724.4311,US Retail Sales
2019-06-01,MRTSSM44X72USS,571883.1868,US Retail Sales
2019-07-01,MRTSSM44X72USS,554042.6841,US Retail Sales
2019-08-01,MRTSSM44X72USS,526656.9809,US Retail Sales
2019-09-01,MRTSSM44X72USS,555143.0032,US Retail Sales
2019-10-01,MRTSSM44X72USS,547136.5603,US Retail Sales
2019-11-01,MRTSSM44X72USS,541907.8095,US Retail Sales
2019-12-01,MRTSSM44X72USS,578869.2626,US Retail Sales
2020-01-01,MRTSSM44X72USS,599848.5122,US Retail Sales
2020-02-01,MRTSSM44X72USS,605406.1496,US Retail Sales
2020-03-01,MRTSSM44X72USS,520050.1781,US Retail Sales
2020-04-01,MRTSSM44X72USS,511604.5676,US Retail Sales
2020-05-01,MRTSSM44X72USS,504465.5726,US Retail Sales
2020-06-01,MRTSSM44X72USS,512297.7279,US Retail Sales
2020-07-01,MRTSSM44X72USS,519230.4159,US Retail Sales
2020-08-01,MRTSSM44X72USS,536121.5066,US Retail Sales
2020-09-01,MRTSSM44X72USS,520506.2548,US Retail Sales
2020-10-01,MRTSSM44X72USS,512025.9246,US Retail Sales
2020-11-01,MRTSSM44X72USS,516201.4257,US Retail Sales
2020-12-01,MRTSSM44X72USS,550190.0285,US Retail Sales
2021-01-01,MRTSSM44X72USS,591041.9684,US Retail Sales
2021-02-01,MRTSSM44X72USS,626181.4617,US Retail Sales
2021-03-01,MRTSSM44X72USS,625803.2203,US Retail Sales
2021-04-01,MRTSSM44X72USS,619072.2876,US Retail Sales
2021-05-01,MRTSSM44X72USS,600186.3258,US Retail Sales
2021-06-01,MRTSSM44X72USS,592749.0231,US Retail Sales
2021-07-01,MRTSSM44X72USS,582925.8281,US Retail Sales
2021-08-01,MRTSSM44X72USS,559398.6955,US Retail Sales
2021-09-01,MRTSSM44X72USS,563995.2225,US Retail Sales
2021-10-01,MRTSSM44X72USS,562882.1406,US Retail Sales
2021-11-01,MRTSSM44X72USS,591710.0817,US Retail Sales
2021-12-01,MRTSSM44X72USS,597096.8111,US Retail Sales
2022-01-01,MRTSSM44X72USS,605413.5649,US Retail Sales
2022-02-01,MRTSSM44X72USS,620124.4227,US Retail Sales
2022-03-01,MRTSSM44X72USS,616249.4685,US Retail Sales
2022-04-01,MRTSSM44X72USS,617513.8544,US Retail Sales
2022-05-01,MRTSSM44X72USS,599153.7913,US Retail Sales
2022-06-01,MRTSSM44X72USS,602581.9094,US Retail Sales
2022-07-01,MRTSSM44X72USS,573638.6611,US Retail Sales
2022-08-01,MRTSSM44X72USS,582521.6529,US Retail Sales
2022-09-01,MRTSSM44X72USS,591986.3113,US Retail Sales
2022-10-01,MRTSSM44X72USS,573977.7384,US Retail Sales
2022-11-01,MRTSSM44X72USS,592686.8765,US Retail Sales
2022-12-01,MRTSSM44X72USS,607559.8911,US Retail Sales
2023-01-01,MRTSSM44X72USS,622654.3271,US Retail Sales
2023-02-01,MRTSSM44X72USS,641549.4314,US Retail Sales
2023-03-01,MRTSSM44X72USS,639168.1945,US Retail Sales
2023-04-01,MRTSSM44X72USS,645899.7695,US Retail Sales
2023-05-01,MRTSSM44X72USS,633327.6654,US Retail Sales
2023-06-01,MRTSSM44X72USS,615624.3422,US Retail Sales
2023-07-01,MRTSSM44X72USS,623207.4718,US Retail Sales
2023-08-01,MRTSSM44X72USS,595742.6357,US Retail Sales
2023-09-01,MRTSSM44X72USS,592604.941,US Retail Sales
2023-10-01,MRTSSM44X72USS,627384.7759,US Retail Sales
2023-11-01,MRTSSM44X72USS,617440.0072,US Retail Sales
2023-12-01,MRTSSM44X72USS,630584.0616,US Retail Sales
2024-01-01,MRTSSM44X72USS,650383.0606,US Retail Sales
2024-02-01,MRTSSM44X72USS,654958.8561,US Retail Sales
2024-03-01,MRTSSM44X72USS,672794.9593,US Retail Sales
2024-04-01,MRTSSM44X72USS,662184.656,US Retail Sales
2024-05-01,MRTSSM44X72USS,665100.9157,US Retail Sales
2024-06-01,MRTSSM44X72USS,620584.2388,US Retail Sales
2024-07-01,MRTSSM44X72USS,614794.7927,US Retail Sales
2024-08-01,MRTSSM44X72USS,598407.9049,US Retail Sales
2024-09-01,MRTSSM44X72USS,612915.6117,US Retail Sales
2024-10-01,MRTSSM44X72USS,612406.5476,US Retail Sales
2024-11-01,MRTSSM44X72USS,639061.1153,US Retail Sales
2024-12-01,MRTSSM44X72USS,639632.5813,US Retail Sales
