week_start_date,sku_id,demand_units,actual_lead_time_days,stockout_flag,disruption_event_id
2024-05-20,SKU-0142,105,68,True,EVT003
2024-05-27,SKU-0142,120,65,False,EVT003
2024-06-03,SKU-0142,122,77,False,EVT003
2024-06-10,SKU-0142,97,79,False,EVT003
2024-06-17,SKU-0142,107,78,True,EVT003
2024-06-24,SKU-0142,126,77,True,EVT003
2024-07-01,SKU-0142,94,76,True,EVT003
2024-07-08,SKU-0142,87,76,True,EVT003
2024-07-15,SKU-0142,60,45,False,
2024-07-22,SKU-0142,56,47,False,
2024-07-29,SKU-0142,51,51,False,
2024-08-05,SKU-0142,53,50,False,
2024-08-12,SKU-0142,62,43,False,
2024-08-19,SKU-0142,68,41,False,
2024-08-26,SKU-0142,42,54,False,
2024-09-02,SKU-0142,60,49,False,
2024-09-09,SKU-0142,56,51,False,
2024-09-16,SKU-0142,51,47,False,
2024-09-23,SKU-0142,46,55,False,
2024-09-30,SKU-0142,72,42,False,
2024-10-07,SKU-0142,53,38,False,
2024-10-14,SKU-0142,60,49,False,
2024-10-21,SKU-0142,59,45,False,
2024-10-28,SKU-0142,61,49,False,
2024-11-04,SKU-0142,59,44,False,
2024-11-11,SKU-0142,50,45,False,
2024-11-18,SKU-0142,55,51,False,
2024-11-25,SKU-0142,61,44,False,
2024-12-02,SKU-0142,61,42,False,
2024-12-09,SKU-0142,70,51,False,
2024-12-16,SKU-0142,75,52,False,
2024-12-23,SKU-0142,78,43,False,
2022-01-03,SKU-0143,93,57,False,
2022-01-10,SKU-0143,95,57,False,
2022-01-17,SKU-0143,84,61,False,
2022-01-24,SKU-0143,86,56,False,
2022-01-31,SKU-0143,89,52,False,
2022-02-07,SKU-0143,95,48,False,
2022-02-14,SKU-0143,98,52,False,
2022-02-21,SKU-0143,98,59,False,
2022-02-28,SKU-0143,90,54,False,
2022-03-07,SKU-0143,89,53,False,
2022-03-14,SKU-0143,110,52,False,
2022-03-21,SKU-0143,94,52,False,
2022-03-28,SKU-0143,105,45,False,
2022-04-04,SKU-0143,116,48,False,
2022-04-11,SKU-0143,104,56,False,
2022-04-18,SKU-0143,111,53,False,
2022-04-25,SKU-0143,107,58,False,
2022-05-02,SKU-0143,99,60,False,
2022-05-09,SKU-0143,110,52,False,
2022-05-16,SKU-0143,104,44,False,
2022-05-23,SKU-0143,105,48,False,
2022-05-30,SKU-0143,102,55,False,
2022-06-06,SKU-0143,103,59,False,
2022-06-13,SKU-0143,94,55,False,
2022-06-20,SKU-0143,89,49,False,
2022-06-27,SKU-0143,79,50,False,
2022-07-04,SKU-0143,79,48,False,
2022-07-11,SKU-0143,78,49,False,
2022-07-18,SKU-0143,70,58,False,
2022-07-25,SKU-0143,76,59,False,
2022-08-01,SKU-0143,79,51,False,
2022-08-08,SKU-0143,82,48,False,
2022-08-15,SKU-0143,71,56,False,
2022-08-22,SKU-0143,71,58,False,
2022-08-29,SKU-0143,60,56,False,
2022-09-05,SKU-0143,60,48,False,
2022-09-12,SKU-0143,63,53,False,
2022-09-19,SKU-0143,58,56,False,
2022-09-26,SKU-0143,58,51,False,
2022-10-03,SKU-0143,61,55,False,
2022-10-10,SKU-0143,65,56,False,
2022-10-17,SKU-0143,60,46,False,
2022-10-24,SKU-0143,63,67,False,
2022-10-31,SKU-0143,53,46,False,
2022-11-07,SKU-0143,67,54,False,
2022-11-14,SKU-0143,66,50,False,
2022-11-21,SKU-0143,58,52,False,
2022-11-28,SKU-0143,65,50,False,
2022-12-05,SKU-0143,84,49,False,
2022-12-12,SKU-0143,64,49,False,
2022-12-19,SKU-0143,80,45,False,
2022-12-26,SKU-0143,113,53,False,
2023-01-02,SKU-0143,89,45,False,
2023-01-09,SKU-0143,80,45,False,
2023-01-16,SKU-0143,75,48,False,
2023-01-23,SKU-0143,99,46,False,
2023-01-30,SKU-0143,88,52,False,
2023-02-06,SKU-0143,85,42,False,
2023-02-13,SKU-0143,92,54,False,
2023-02-20,SKU-0143,102,51,False,
2023-02-27,SKU-0143,110,68,False,
2023-03-06,SKU-0143,112,60,False,
2023-03-13,SKU-0143,100,47,False,
2023-03-20,SKU-0143,128,51,False,
2023-03-27,SKU-0143,104,55,False,
2023-04-03,SKU-0143,98,55,False,
2023-04-10,SKU-0143,106,59,False,
2023-04-17,SKU-0143,103,47,False,
2023-04-24,SKU-0143,119,43,False,
2023-05-01,SKU-0143,102,67,False,
2023-05-08,SKU-0143,100,48,False,
2023-05-15,SKU-0143,104,47,False,
2023-05-22,SKU-0143,99,55,False,
2023-05-29,SKU-0143,104,55,False,
2023-06-05,SKU-0143,105,47,False,
2023-06-12,SKU-0143,114,47,False,
2023-06-19,SKU-0143,83,54,False,
2023-06-26,SKU-0143,97,58,False,
2023-07-03,SKU-0143,77,56,False,
2023-07-10,SKU-0143,86,50,False,
2023-07-17,SKU-0143,81,45,False,
2023-07-24,SKU-0143,81,52,False,
2023-07-31,SKU-0143,76,45,False,
2023-08-07,SKU-0143,67,53,False,
2023-08-14,SKU-0143,71,53,False,
2023-08-21,SKU-0143,63,51,False,
2023-08-28,SKU-0143,63,53,False,
2023-09-04,SKU-0143,64,43,False,
2023-09-11,SKU-0143,55,44,False,
2023-09-18,SKU-0143,72,53,False,
2023-09-25,SKU-0143,63,52,False,
2023-10-02,SKU-0143,63,78,False,EVT002
2023-10-09,SKU-0143,64,83,False,EVT002
2023-10-16,SKU-0143,85,71,False,EVT002
2023-10-23,SKU-0143,88,102,False,EVT002
2023-10-30,SKU-0143,77,76,False,EVT002
2023-11-06,SKU-0143,59,69,False,EVT002
2023-11-13,SKU-0143,99,71,False,EVT002
2023-11-20,SKU-0143,89,78,False,EVT002
2023-11-27,SKU-0143,87,65,False,EVT002
2023-12-04,SKU-0143,76,81,False,EVT002
2023-12-11,SKU-0143,95,85,True,EVT002
2023-12-18,SKU-0143,103,86,False,EVT002
2023-12-25,SKU-0143,101,88,False,EVT002
2024-01-01,SKU-0143,77,67,False,
2024-01-08,SKU-0143,81,48,False,
2024-01-15,SKU-0143,75,60,False,
2024-01-22,SKU-0143,90,55,False,
2024-01-29,SKU-0143,93,61,False,
2024-02-05,SKU-0143,92,52,False,
2024-02-12,SKU-0143,99,56,False,
2024-02-19,SKU-0143,109,53,False,
2024-02-26,SKU-0143,105,52,False,
2024-03-04,SKU-0143,102,53,False,
2024-03-11,SKU-0143,94,41,False,
2024-03-18,SKU-0143,95,55,False,
2024-03-25,SKU-0143,121,53,False,
2024-04-01,SKU-0143,106,55,False,
2024-04-08,SKU-0143,107,50,False,
2024-04-15,SKU-0143,105,48,False,
2024-04-22,SKU-0143,100,60,False,
2024-04-29,SKU-0143,105,55,False,
2024-05-06,SKU-0143,106,56,False,
2024-05-13,SKU-0143,144,91,True,EVT003
2024-05-20,SKU-0143,117,79,False,EVT003
2024-05-27,SKU-0143,109,92,False,EVT003
2024-06-03,SKU-0143,124,89,False,EVT003
2024-06-10,SKU-0143,121,87,True,EVT003
2024-06-17,SKU-0143,114,93,False,EVT003
2024-06-24,SKU-0143,134,77,False,EVT003
2024-07-01,SKU-0143,118,87,False,EVT003
2024-07-08,SKU-0143,100,85,False,EVT003
2024-07-15,SKU-0143,88,67,False,
2024-07-22,SKU-0143,65,47,False,
2024-07-29,SKU-0143,68,53,False,
2024-08-05,SKU-0143,64,60,False,
2024-08-12,SKU-0143,65,54,False,
2024-08-19,SKU-0143,60,55,False,
2024-08-26,SKU-0143,59,47,False,
2024-09-02,SKU-0143,68,49,False,
2024-09-09,SKU-0143,86,59,False,
2024-09-16,SKU-0143,45,57,False,
2024-09-23,SKU-0143,78,61,False,
2024-09-30,SKU-0143,61,58,False,
2024-10-07,SKU-0143,46,48,False,
2024-10-14,SKU-0143,60,54,True,
2024-10-21,SKU-0143,57,46,False,
2024-10-28,SKU-0143,72,52,False,
2024-11-04,SKU-0143,64,48,False,
2024-11-11,SKU-0143,67,67,False,
2024-11-18,SKU-0143,68,59,False,
2024-11-25,SKU-0143,59,54,False,
2024-12-02,SKU-0143,75,53,False,
2024-12-09,SKU-0143,74,53,False,
2024-12-16,SKU-0143,84,51,False,
2024-12-23,SKU-0143,89,50,False,
2022-01-03,SKU-0144,74,38,False,
2022-01-10,SKU-0144,98,33,True,
2022-01-17,SKU-0144,94,36,False,
2022-01-24,SKU-0144,101,36,True,
2022-01-31,SKU-0144,90,31,False,
2022-02-07,SKU-0144,77,34,False,
2022-02-14,SKU-0144,96,37,False,
2022-02-21,SKU-0144,89,34,False,
2022-02-28,SKU-0144,95,35,False,
2022-03-07,SKU-0144,83,33,False,
2022-03-14,SKU-0144,78,39,False,
2022-03-21,SKU-0144,88,33,False,
2022-03-28,SKU-0144,89,26,False,
2022-04-04,SKU-0144,101,33,False,
2022-04-11,SKU-0144,102,35,False,
2022-04-18,SKU-0144,105,34,False,
2022-04-25,SKU-0144,92,31,False,
2022-05-02,SKU-0144,87,44,False,
2022-05-09,SKU-0144,114,34,False,
2022-05-16,SKU-0144,85,33,False,
2022-05-23,SKU-0144,80,39,False,
2022-05-30,SKU-0144,93,36,False,
2022-06-06,SKU-0144,76,32,False,
2022-06-13,SKU-0144,96,38,False,
2022-06-20,SKU-0144,87,31,False,
2022-06-27,SKU-0144,73,38,False,
2022-07-04,SKU-0144,86,39,False,
2022-07-11,SKU-0144,82,35,False,
2022-07-18,SKU-0144,76,41,False,
2022-07-25,SKU-0144,70,34,False,
2022-08-01,SKU-0144,74,34,False,
2022-08-08,SKU-0144,47,37,False,
2022-08-15,SKU-0144,57,32,False,
2022-08-22,SKU-0144,67,35,False,
2022-08-29,SKU-0144,60,33,False,
2022-09-05,SKU-0144,57,31,False,
2022-09-12,SKU-0144,57,34,False,
2022-09-19,SKU-0144,46,32,False,
2022-09-26,SKU-0144,48,34,False,
2022-10-03,SKU-0144,66,37,False,
2022-10-10,SKU-0144,54,33,False,
2022-10-17,SKU-0144,56,33,False,
2022-10-24,SKU-0144,52,41,False,
2022-10-31,SKU-0144,64,33,False,
2022-11-07,SKU-0144,59,36,False,
2022-11-14,SKU-0144,61,36,False,
2022-11-21,SKU-0144,72,38,False,
2022-11-28,SKU-0144,66,33,False,
2022-12-05,SKU-0144,62,28,False,
2022-12-12,SKU-0144,68,37,False,
2022-12-19,SKU-0144,64,40,False,
2022-12-26,SKU-0144,68,36,False,
2023-01-02,SKU-0144,84,35,False,
2023-01-09,SKU-0144,78,32,False,
2023-01-16,SKU-0144,82,41,False,
2023-01-23,SKU-0144,92,34,False,
2023-01-30,SKU-0144,84,33,False,
2023-02-06,SKU-0144,79,33,False,
2023-02-13,SKU-0144,83,35,False,
2023-02-20,SKU-0144,95,34,False,
2023-02-27,SKU-0144,103,27,False,
2023-03-06,SKU-0144,110,37,False,
2023-03-13,SKU-0144,91,29,False,
2023-03-20,SKU-0144,88,31,False,
2023-03-27,SKU-0144,119,33,True,
2023-04-03,SKU-0144,110,36,False,
2023-04-10,SKU-0144,104,36,False,
2023-04-17,SKU-0144,96,37,False,
2023-04-24,SKU-0144,103,35,False,
2023-05-01,SKU-0144,107,30,False,
2023-05-08,SKU-0144,92,40,False,
2023-05-15,SKU-0144,115,36,False,
2023-05-22,SKU-0144,87,26,False,
2023-05-29,SKU-0144,93,37,False,
2023-06-05,SKU-0144,87,33,False,
2023-06-12,SKU-0144,87,37,False,
2023-06-19,SKU-0144,89,30,False,
2023-06-26,SKU-0144,72,37,False,
2023-07-03,SKU-0144,67,39,False,
2023-07-10,SKU-0144,69,40,False,
2023-07-17,SKU-0144,64,35,False,
2023-07-24,SKU-0144,65,39,False,
2023-07-31,SKU-0144,79,32,False,
2023-08-07,SKU-0144,86,36,False,
2023-08-14,SKU-0144,59,38,False,
2023-08-21,SKU-0144,65,33,False,
2023-08-28,SKU-0144,48,34,False,
2023-09-04,SKU-0144,79,33,False,
2023-09-11,SKU-0144,53,32,False,
2023-09-18,SKU-0144,53,36,False,
2023-09-25,SKU-0144,61,35,False,
2023-10-02,SKU-0144,80,65,True,EVT002
2023-10-09,SKU-0144,74,52,False,EVT002
2023-10-16,SKU-0144,62,51,False,EVT002
2023-10-23,SKU-0144,69,49,False,EVT002
2023-10-30,SKU-0144,60,43,True,EVT002
2023-11-06,SKU-0144,64,58,False,EVT002
2023-11-13,SKU-0144,69,55,False,EVT002
2023-11-20,SKU-0144,90,57,False,EVT002
2023-11-27,SKU-0144,73,61,False,EVT002
2023-12-04,SKU-0144,113,56,False,EVT002
2023-12-11,SKU-0144,73,47,False,EVT002
2023-12-18,SKU-0144,77,43,False,EVT002
2023-12-25,SKU-0144,70,50,False,EVT002
2024-01-01,SKU-0144,90,41,False,
2024-01-08,SKU-0144,84,35,False,
2024-01-15,SKU-0144,63,39,False,
2024-01-22,SKU-0144,86,38,False,
2024-01-29,SKU-0144,89,38,False,
2024-02-05,SKU-0144,96,32,False,
2024-02-12,SKU-0144,97,33,False,
2024-02-19,SKU-0144,96,37,False,
2024-02-26,SKU-0144,80,32,False,
2024-03-04,SKU-0144,80,31,False,
2024-03-11,SKU-0144,98,35,False,
2024-03-18,SKU-0144,99,36,False,
2024-03-25,SKU-0144,99,34,False,
2024-04-01,SKU-0144,106,30,False,
2024-04-08,SKU-0144,103,34,False,
2024-04-15,SKU-0144,77,37,False,
2024-04-22,SKU-0144,104,33,False,
2024-04-29,SKU-0144,100,32,False,
2024-05-06,SKU-0144,110,40,False,
2024-05-13,SKU-0144,132,54,True,EVT003
2024-05-20,SKU-0144,118,62,False,EVT003
2024-05-27,SKU-0144,142,51,False,EVT003
2024-06-03,SKU-0144,115,64,False,EVT003
2024-06-10,SKU-0144,95,52,False,EVT003
2024-06-17,SKU-0144,117,47,True,EVT003
2024-06-24,SKU-0144,86,57,False,EVT003
2024-07-01,SKU-0144,86,61,False,EVT003
2024-07-08,SKU-0144,96,48,True,EVT003
2024-07-15,SKU-0144,62,48,False,
2024-07-22,SKU-0144,76,38,False,
2024-07-29,SKU-0144,68,31,False,
2024-08-05,SKU-0144,65,36,False,
2024-08-12,SKU-0144,62,37,False,
2024-08-19,SKU-0144,55,33,False,
2024-08-26,SKU-0144,67,37,False,
2024-09-02,SKU-0144,46,35,False,
2024-09-09,SKU-0144,50,32,False,
2024-09-16,SKU-0144,69,33,False,
2024-09-23,SKU-0144,67,34,False,
2024-09-30,SKU-0144,53,35,False,
2024-10-07,SKU-0144,48,33,False,
2024-10-14,SKU-0144,49,34,False,
2024-10-21,SKU-0144,55,37,False,
2024-10-28,SKU-0144,66,41,False,
2024-11-04,SKU-0144,55,36,False,
2024-11-11,SKU-0144,58,38,False,
2024-11-18,SKU-0144,52,29,False,
2024-11-25,SKU-0144,62,34,False,
2024-12-02,SKU-0144,74,31,False,
2024-12-09,SKU-0144,70,36,False,
2024-12-16,SKU-0144,66,27,False,
2024-12-23,SKU-0144,92,32,False,
2022-01-03,SKU-0145,88,31,False,
2022-01-10,SKU-0145,78,31,False,
2022-01-17,SKU-0145,93,30,False,
2022-01-24,SKU-0145,75,27,False,
2022-01-31,SKU-0145,88,27,False,
2022-02-07,SKU-0145,98,27,False,
2022-02-14,SKU-0145,104,25,False,
2022-02-21,SKU-0145,89,29,False,
2022-02-28,SKU-0145,89,28,False,
2022-03-07,SKU-0145,112,23,False,
2022-03-14,SKU-0145,105,31,False,
2022-03-21,SKU-0145,92,24,False,
2022-03-28,SKU-0145,95,24,False,
2022-04-04,SKU-0145,90,24,False,
2022-04-11,SKU-0145,102,30,False,
2022-04-18,SKU-0145,83,24,False,
2022-04-25,SKU-0145,95,22,False,
2022-05-02,SKU-0145,89,28,False,
2022-05-09,SKU-0145,74,27,False,
2022-05-16,SKU-0145,77,31,False,
2022-05-23,SKU-0145,103,30,False,
2022-05-30,SKU-0145,93,23,False,
2022-06-06,SKU-0145,89,31,False,
2022-06-13,SKU-0145,73,28,False,
2022-06-20,SKU-0145,87,28,False,
2022-06-27,SKU-0145,94,27,False,
2022-07-04,SKU-0145,77,28,False,
2022-07-11,SKU-0145,68,29,False,
2022-07-18,SKU-0145,65,29,True,
2022-07-25,SKU-0145,75,31,False,
2022-08-01,SKU-0145,59,28,False,
2022-08-08,SKU-0145,72,26,False,
2022-08-15,SKU-0145,65,28,True,
2022-08-22,SKU-0145,56,27,False,
2022-08-29,SKU-0145,49,31,False,
2022-09-05,SKU-0145,52,29,False,
2022-09-12,SKU-0145,58,25,False,
2022-09-19,SKU-0145,55,30,False,
2022-09-26,SKU-0145,45,28,False,
2022-10-03,SKU-0145,58,27,False,
2022-10-10,SKU-0145,43,30,False,
2022-10-17,SKU-0145,33,27,False,
2022-10-24,SKU-0145,56,32,False,
2022-10-31,SKU-0145,46,28,False,
2022-11-07,SKU-0145,63,23,False,
2022-11-14,SKU-0145,63,33,False,
2022-11-21,SKU-0145,49,33,False,
2022-11-28,SKU-0145,49,28,False,
2022-12-05,SKU-0145,57,23,False,
2022-12-12,SKU-0145,67,31,False,
2022-12-19,SKU-0145,65,31,False,
2022-12-26,SKU-0145,85,27,False,
2023-01-02,SKU-0145,84,28,False,
2023-01-09,SKU-0145,83,28,False,
2023-01-16,SKU-0145,83,29,False,
2023-01-23,SKU-0145,94,29,False,
2023-01-30,SKU-0145,96,31,False,
2023-02-06,SKU-0145,89,25,False,
2023-02-13,SKU-0145,89,29,False,
2023-02-20,SKU-0145,92,27,False,
2023-02-27,SKU-0145,79,25,False,
2023-03-06,SKU-0145,99,35,False,
2023-03-13,SKU-0145,98,26,False,
2023-03-20,SKU-0145,96,30,False,
2023-03-27,SKU-0145,99,26,False,
2023-04-03,SKU-0145,112,26,False,
2023-04-10,SKU-0145,93,27,False,
2023-04-17,SKU-0145,84,30,False,
2023-04-24,SKU-0145,105,27,False,
2023-05-01,SKU-0145,94,23,False,
2023-05-08,SKU-0145,81,26,False,
2023-05-15,SKU-0145,107,23,False,
2023-05-22,SKU-0145,119,18,False,
2023-05-29,SKU-0145,64,28,False,
2023-06-05,SKU-0145,89,31,False,
2023-06-12,SKU-0145,89,31,False,
2023-06-19,SKU-0145,63,28,False,
2023-06-26,SKU-0145,66,29,False,
2023-07-03,SKU-0145,63,23,False,
2023-07-10,SKU-0145,62,25,False,
2023-07-17,SKU-0145,73,27,False,
2023-07-24,SKU-0145,85,25,False,
2023-07-31,SKU-0145,66,26,False,
2023-08-07,SKU-0145,67,25,False,
2023-08-14,SKU-0145,51,31,False,
2023-08-21,SKU-0145,57,28,False,
2023-08-28,SKU-0145,42,30,False,
2023-09-04,SKU-0145,49,30,False,
2023-09-11,SKU-0145,66,24,False,
2023-09-18,SKU-0145,46,28,False,
2023-09-25,SKU-0145,62,24,False,
2023-10-02,SKU-0145,71,47,False,EVT002
2023-10-09,SKU-0145,72,32,False,EVT002
2023-10-16,SKU-0145,64,47,False,EVT002
2023-10-23,SKU-0145,58,40,False,EVT002
2023-10-30,SKU-0145,71,44,False,EVT002
2023-11-06,SKU-0145,79,42,False,EVT002
2023-11-13,SKU-0145,68,45,False,EVT002
2023-11-20,SKU-0145,61,47,False,EVT002
2023-11-27,SKU-0145,63,51,False,EVT002
2023-12-04,SKU-0145,97,42,False,EVT002
2023-12-11,SKU-0145,74,37,False,EVT002
2023-12-18,SKU-0145,65,40,False,EVT002
2023-12-25,SKU-0145,110,46,False,EVT002
2024-01-01,SKU-0145,71,27,False,
2024-01-08,SKU-0145,81,37,False,
2024-01-15,SKU-0145,77,31,False,
2024-01-22,SKU-0145,80,29,False,
2024-01-29,SKU-0145,90,28,False,
2024-02-05,SKU-0145,92,24,False,
2024-02-12,SKU-0145,83,30,False,
2024-02-19,SKU-0145,92,25,False,
2024-02-26,SKU-0145,98,25,False,
2024-03-04,SKU-0145,114,24,False,
2024-03-11,SKU-0145,91,25,False,
2024-03-18,SKU-0145,91,29,False,
2024-03-25,SKU-0145,98,27,False,
2024-04-01,SKU-0145,84,33,False,
2024-04-08,SKU-0145,107,30,False,
2024-04-15,SKU-0145,92,24,False,
2024-04-22,SKU-0145,94,27,False,
2024-04-29,SKU-0145,96,28,False,
2024-05-06,SKU-0145,101,27,False,
2024-05-13,SKU-0145,97,43,False,EVT003
2024-05-20,SKU-0145,115,50,False,EVT003
2024-05-27,SKU-0145,99,49,True,EVT003
2024-06-03,SKU-0145,105,43,False,EVT003
2024-06-10,SKU-0145,107,48,False,EVT003
2024-06-17,SKU-0145,115,42,False,EVT003
2024-06-24,SKU-0145,98,41,False,EVT003
2024-07-01,SKU-0145,106,52,False,EVT003
2024-07-08,SKU-0145,90,36,False,EVT003
2024-07-15,SKU-0145,58,27,False,
2024-07-22,SKU-0145,67,32,False,
2024-07-29,SKU-0145,61,27,False,
2024-08-05,SKU-0145,46,28,False,
2024-08-12,SKU-0145,63,28,False,
2024-08-19,SKU-0145,64,27,False,
2024-08-26,SKU-0145,51,27,False,
2024-09-02,SKU-0145,53,27,False,
2024-09-09,SKU-0145,51,33,False,
2024-09-16,SKU-0145,50,29,False,
2024-09-23,SKU-0145,70,28,True,
2024-09-30,SKU-0145,59,29,False,
2024-10-07,SKU-0145,58,27,False,
2024-10-14,SKU-0145,60,28,False,
2024-10-21,SKU-0145,48,26,False,
2024-10-28,SKU-0145,51,24,False,
2024-11-04,SKU-0145,60,27,False,
2024-11-11,SKU-0145,52,27,False,
2024-11-18,SKU-0145,64,29,False,
2024-11-25,SKU-0145,61,28,False,
2024-12-02,SKU-0145,74,25,False,
2024-12-09,SKU-0145,73,22,False,
2024-12-16,SKU-0145,69,29,False,
2024-12-23,SKU-0145,75,33,False,
2022-01-03,SKU-0146,71,25,False,
2022-01-10,SKU-0146,87,32,False,
2022-01-17,SKU-0146,77,28,False,
2022-01-24,SKU-0146,76,25,False,
2022-01-31,SKU-0146,80,25,False,
2022-02-07,SKU-0146,75,29,False,
2022-02-14,SKU-0146,94,30,False,
2022-02-21,SKU-0146,98,37,False,EVT001
2022-02-28,SKU-0146,87,48,False,EVT001
2022-03-07,SKU-0146,119,30,False,EVT001
2022-03-14,SKU-0146,113,39,False,EVT001
2022-03-21,SKU-0146,110,33,False,EVT001
2022-03-28,SKU-0146,115,43,False,EVT001
2022-04-04,SKU-0146,104,37,False,EVT001
2022-04-11,SKU-0146,110,47,False,EVT001
2022-04-18,SKU-0146,112,42,False,EVT001
2022-04-25,SKU-0146,103,32,False,
2022-05-02,SKU-0146,99,31,False,
2022-05-09,SKU-0146,85,34,False,
2022-05-16,SKU-0146,78,20,False,
2022-05-23,SKU-0146,76,29,False,
2022-05-30,SKU-0146,87,29,False,
2022-06-06,SKU-0146,74,29,False,
2022-06-13,SKU-0146,77,29,False,
2022-06-20,SKU-0146,76,29,False,
2022-06-27,SKU-0146,72,25,False,
2022-07-04,SKU-0146,69,27,False,
2022-07-11,SKU-0146,78,29,False,
2022-07-18,SKU-0146,74,28,False,
2022-07-25,SKU-0146,69,26,False,
2022-08-01,SKU-0146,59,27,False,
2022-08-08,SKU-0146,69,32,False,
2022-08-15,SKU-0146,48,30,False,
2022-08-22,SKU-0146,65,29,False,
2022-08-29,SKU-0146,41,25,False,
2022-09-05,SKU-0146,62,26,False,
2022-09-12,SKU-0146,61,27,False,
2022-09-19,SKU-0146,43,28,False,
2022-09-26,SKU-0146,49,27,False,
2022-10-03,SKU-0146,46,28,False,
2022-10-10,SKU-0146,40,28,False,
2022-10-17,SKU-0146,53,31,False,
2022-10-24,SKU-0146,45,26,False,
2022-10-31,SKU-0146,55,22,False,
2022-11-07,SKU-0146,63,32,False,
2022-11-14,SKU-0146,62,28,False,
2022-11-21,SKU-0146,65,28,False,
2022-11-28,SKU-0146,59,27,False,
2022-12-05,SKU-0146,55,27,False,
2022-12-12,SKU-0146,65,29,False,
2022-12-19,SKU-0146,58,28,False,
2022-12-26,SKU-0146,59,31,False,
2023-01-02,SKU-0146,62,28,False,
2023-01-09,SKU-0146,76,28,False,
2023-01-16,SKU-0146,84,29,False,
2023-01-23,SKU-0146,75,26,False,
2023-01-30,SKU-0146,87,29,False,
2023-02-06,SKU-0146,100,24,True,
2023-02-13,SKU-0146,83,28,False,
2023-02-20,SKU-0146,87,33,False,
2023-02-27,SKU-0146,96,27,False,
2023-03-06,SKU-0146,95,32,False,
2023-03-13,SKU-0146,93,33,False,
2023-03-20,SKU-0146,93,24,False,
2023-03-27,SKU-0146,90,31,False,
2023-04-03,SKU-0146,78,25,False,
2023-04-10,SKU-0146,92,27,False,
2023-04-17,SKU-0146,106,31,False,
2023-04-24,SKU-0146,109,34,False,
2023-05-01,SKU-0146,98,29,False,
2023-05-08,SKU-0146,79,26,False,
2023-05-15,SKU-0146,72,27,False,
2023-05-22,SKU-0146,79,29,False,
2023-05-29,SKU-0146,76,26,False,
2023-06-05,SKU-0146,65,28,False,
2023-06-12,SKU-0146,90,31,False,
2023-06-19,SKU-0146,83,28,False,
2023-06-26,SKU-0146,68,27,False,
2023-07-03,SKU-0146,67,33,False,
2023-07-10,SKU-0146,63,29,False,
2023-07-17,SKU-0146,70,31,False,
2023-07-24,SKU-0146,69,28,False,
2023-07-31,SKU-0146,67,35,False,
2023-08-07,SKU-0146,71,28,False,
2023-08-14,SKU-0146,50,26,False,
2023-08-21,SKU-0146,62,25,False,
2023-08-28,SKU-0146,62,30,False,
2023-09-04,SKU-0146,40,30,False,
2023-09-11,SKU-0146,64,28,False,
2023-09-18,SKU-0146,39,25,False,
2023-09-25,SKU-0146,59,26,False,
2023-10-02,SKU-0146,68,40,False,EVT002
2023-10-09,SKU-0146,61,35,False,EVT002
2023-10-16,SKU-0146,53,35,False,EVT002
2023-10-23,SKU-0146,74,29,False,EVT002
2023-10-30,SKU-0146,66,32,False,EVT002
2023-11-06,SKU-0146,66,37,False,EVT002
2023-11-13,SKU-0146,76,32,False,EVT002
2023-11-20,SKU-0146,70,37,False,EVT002
2023-11-27,SKU-0146,67,35,False,EVT002
2023-12-04,SKU-0146,56,40,False,EVT002
2023-12-11,SKU-0146,59,40,False,EVT002
2023-12-18,SKU-0146,64,42,False,EVT002
2023-12-25,SKU-0146,60,42,False,EVT002
2024-01-01,SKU-0146,86,37,False,
2024-01-08,SKU-0146,77,24,False,
2024-01-15,SKU-0146,77,32,False,
2024-01-22,SKU-0146,84,27,False,
2024-01-29,SKU-0146,77,30,False,
2024-02-05,SKU-0146,97,29,False,
2024-02-12,SKU-0146,90,28,False,
2024-02-19,SKU-0146,92,25,False,
2024-02-26,SKU-0146,80,23,False,
2024-03-04,SKU-0146,99,28,False,
2024-03-11,SKU-0146,93,27,False,
2024-03-18,SKU-0146,94,29,False,
2024-03-25,SKU-0146,80,28,False,
2024-04-01,SKU-0146,81,27,False,
2024-04-08,SKU-0146,87,31,False,
2024-04-15,SKU-0146,117,35,False,
2024-04-22,SKU-0146,90,26,False,
2024-04-29,SKU-0146,89,31,True,
2024-05-06,SKU-0146,86,22,False,
2024-05-13,SKU-0146,99,37,True,EVT003
2024-05-20,SKU-0146,84,39,False,EVT003
2024-05-27,SKU-0146,102,37,False,EVT003
2024-06-03,SKU-0146,95,39,False,EVT003
2024-06-10,SKU-0146,87,39,False,EVT003
2024-06-17,SKU-0146,73,31,False,EVT003
2024-06-24,SKU-0146,81,31,False,EVT003
2024-07-01,SKU-0146,76,40,False,EVT003
2024-07-08,SKU-0146,97,30,False,EVT003
2024-07-15,SKU-0146,54,36,False,
2024-07-22,SKU-0146,49,37,False,
2024-07-29,SKU-0146,69,26,False,
2024-08-05,SKU-0146,50,32,False,
2024-08-12,SKU-0146,52,31,False,
2024-08-19,SKU-0146,49,31,False,
2024-08-26,SKU-0146,67,28,False,
2024-09-02,SKU-0146,55,28,False,
2024-09-09,SKU-0146,55,28,False,
2024-09-16,SKU-0146,40,30,False,
2024-09-23,SKU-0146,51,29,False,
2024-09-30,SKU-0146,70,28,False,
